Entity,Code,Year,all years
Oirschot,,2000,17683.0
Oirschot,,2005,17904.0
Oirschot,,2019,18623.0
Oirschot,,2020,18714.0
Oisterwijk,,1988,17970.0
Oisterwijk,,2000,25365.0
Oisterwijk,,2005,25917.0
Oisterwijk,,2019,26140.0
Oisterwijk,,2020,26245.0
Oldambt,,1988,38129.0
Oldambt,,2000,38129.0
Oldambt,,2005,38129.0
Oldambt,,2019,38129.0
Oldambt,,2020,38209.0
Oldebroek,,1988,21013.0
Oldebroek,,2000,22374.0
Oldebroek,,2005,22966.0
Oldebroek,,2019,23598.0
Oldebroek,,2020,23646.0
Oldehove,,1988,2468.0
Oldehove,,2000,2468.0
Oldehove,,2005,2468.0
Oldehove,,2019,2468.0
Oldehove,,2020,2468.0
Oldekerk,,1988,2392.0
Oldekerk,,2000,2392.0
Oldekerk,,2005,2392.0
Oldekerk,,2019,2392.0
Oldekerk,,2020,2392.0
Oldenzaal,,1988,29547.0
Oldenzaal,,2000,30746.0
Oldenzaal,,2005,31373.0
Oldenzaal,,2019,31840.0
Oldenzaal,,2020,31836.0
Olst,,1988,9002.0
Olst,,2000,9303.0
Olst,,2005,9303.0
Olst,,2019,9303.0
Olst,,2020,9303.0
Olst-Wijhe,,1988,17079.0
Olst-Wijhe,,2000,17079.0
Olst-Wijhe,,2005,17079.0
Olst-Wijhe,,2019,18071.0
Olst-Wijhe,,2020,18252.0
Ommen,,1988,17790.0
Ommen,,2000,16686.0
Ommen,,2005,17028.0
Ommen,,2019,17813.0
Ommen,,2020,18009.0
Onderbanken,,1988,7997.0
Onderbanken,,2000,8485.0
Onderbanken,,2005,8396.0
Onderbanken,,2019,8396.0
Onderbanken,,2020,8396.0
Oost Gelre,,1988,29704.0
Oost Gelre,,2000,29704.0
Oost Gelre,,2005,29704.0
Oost Gelre,,2019,29704.0
Oost Gelre,,2020,29627.0
Oost- West- en Middelbeers,,1988,4835.0
Oost- West- en Middelbeers,,2000,4835.0
Oost- West- en Middelbeers,,2005,4835.0
Oost- West- en Middelbeers,,2019,4835.0
Oost- West- en Middelbeers,,2020,4835.0
Oostburg,,1988,18226.0
Oostburg,,2000,17744.0
Oostburg,,2005,17744.0
Oostburg,,2019,17744.0
Oostburg,,2020,17744.0
Oosterbroek,,1988,5142.0
Oosterbroek,,2000,5142.0
Oosterbroek,,2005,5142.0
Oosterbroek,,2019,5142.0
Oosterbroek,,2020,5142.0
Oosterhesselen,,1988,4898.0
Oosterhesselen,,2000,4898.0
Oosterhesselen,,2005,4898.0
Oosterhesselen,,2019,4898.0
Oosterhesselen,,2020,4898.0
Oosterhout,,1988,47697.0
Oosterhout,,2000,52291.0
Oosterhout,,2005,52921.0
Oosterhout,,2019,55616.0
Oosterhout,,2020,55982.0
Oostflakkee,,1988,9404.0
Oostflakkee,,2000,10077.0
Oostflakkee,,2005,10131.0
Oostflakkee,,2019,10131.0
Oostflakkee,,2020,10131.0
Ooststellingwerf,,1988,24920.0
Ooststellingwerf,,2000,25790.0
Ooststellingwerf,,2005,26491.0
Ooststellingwerf,,2019,25497.0
Ooststellingwerf,,2020,25469.0
Oostzaan,,1988,7103.0
Oostzaan,,2000,8921.0
Oostzaan,,2005,9182.0
Oostzaan,,2019,9757.0
Oostzaan,,2020,9735.0
Ootmarsum,,1988,4242.0
Ootmarsum,,2000,4493.0
Ootmarsum,,2005,4493.0
Ootmarsum,,2019,4493.0
Ootmarsum,,2020,4493.0
Openbaar Lichaam Z.IJ.P.,,1988,0.0
Openbaar Lichaam Z.IJ.P.,,2000,0.0
Openbaar Lichaam Z.IJ.P.,,2005,0.0
Openbaar Lichaam Z.IJ.P.,,2019,0.0
Openbaar Lichaam Z.IJ.P.,,2020,0.0
Oploo Sint Anthonis en Ledeacker,,1988,7148.0
Oploo Sint Anthonis en Ledeacker,,2000,7148.0
Oploo Sint Anthonis en Ledeacker,,2005,7148.0
Oploo Sint Anthonis en Ledeacker,,2019,7148.0
Oploo Sint Anthonis en Ledeacker,,2020,7148.0
Opmeer,,1988,10061.0
Opmeer,,2000,10848.0
Opmeer,,2005,11252.0
Opmeer,,2019,11779.0
Opmeer,,2020,11836.0
Opsterland,,1988,26503.0
Opsterland,,2000,28769.0
Opsterland,,2005,29472.0
Opsterland,,2019,29723.0
Opsterland,,2020,29733.0
Oss,,1988,50680.0
Oss,,2000,65763.0
Oss,,2005,76300.0
Oss,,2019,91451.0
Oss,,2020,91915.0
Ossendrecht,,1988,4902.0
Ossendrecht,,2000,4902.0
Ossendrecht,,2005,4902.0
Ossendrecht,,2019,4902.0
Ossendrecht,,2020,4902.0
Oud en Nieuw Gastel,,1988,7826.0
Oud en Nieuw Gastel,,2000,7826.0
Oud en Nieuw Gastel,,2005,7826.0
Oud en Nieuw Gastel,,2019,7826.0
Oud en Nieuw Gastel,,2020,7826.0
Oud-Beijerland,,1988,20158.0
Oud-Beijerland,,2000,22466.0
Oud-Beijerland,,2005,23784.0
Oud-Beijerland,,2019,23784.0
Oud-Beijerland,,2020,23784.0
Oude IJsselstreek,,1988,40377.0
Oude IJsselstreek,,2000,40377.0
Oude IJsselstreek,,2005,40377.0
Oude IJsselstreek,,2019,39473.0
Oude IJsselstreek,,2020,39388.0
Oude Pekela,,1988,8023.0
Oude Pekela,,2000,8023.0
Oude Pekela,,2005,8023.0
Oude Pekela,,2019,8023.0
Oude Pekela,,2020,8023.0
Oudenbosch,,1988,12487.0
Oudenbosch,,2000,12487.0
Oudenbosch,,2005,12487.0
Oudenbosch,,2019,12487.0
Oudenbosch,,2020,12487.0
Ouder-Amstel,,1988,11739.0
Ouder-Amstel,,2000,12784.0
Ouder-Amstel,,2005,13177.0
Ouder-Amstel,,2019,13916.0
Ouder-Amstel,,2020,14026.0
Ouderkerk,,1988,8039.0
Ouderkerk,,2000,8098.0
Ouderkerk,,2005,8069.0
Ouderkerk,,2019,8069.0
Ouderkerk,,2020,8069.0
Oudewater,,1988,7024.0
Oudewater,,2000,9789.0
Oudewater,,2005,9947.0
Oudewater,,2019,10201.0
Oudewater,,2020,10230.0
Overbetuwe,,1988,42272.0
Overbetuwe,,2000,42272.0
Overbetuwe,,2005,42272.0
Overbetuwe,,2019,47543.0
Overbetuwe,,2020,47906.0
Papendrecht,,1988,26827.0
Papendrecht,,2000,29694.0
Papendrecht,,2005,31224.0
Papendrecht,,2019,32290.0
Papendrecht,,2020,32136.0
Peel en Maas,,1988,43311.0
Peel en Maas,,2000,43311.0
Peel en Maas,,2005,43311.0
Peel en Maas,,2019,43311.0
Peel en Maas,,2020,43425.0
Peize,,1988,4857.0
Peize,,2000,4857.0
Peize,,2005,4857.0
Peize,,2019,4857.0
Peize,,2020,4857.0
Pekela,,1988,13408.0
Pekela,,2000,13408.0
Pekela,,2005,13449.0
Pekela,,2019,12214.0
Pekela,,2020,12196.0
Pijnacker,,1988,16659.0
Pijnacker,,2000,22404.0
Pijnacker,,2005,22404.0
Pijnacker,,2019,22404.0
Pijnacker,,2020,22404.0
Pijnacker-Nootdorp,,1988,39882.0
Pijnacker-Nootdorp,,2000,39882.0
Pijnacker-Nootdorp,,2005,39882.0
Pijnacker-Nootdorp,,2019,54331.0
Pijnacker-Nootdorp,,2020,55308.0
Polsbroek,,1988,1180.0
Polsbroek,,2000,1180.0
Polsbroek,,2005,1180.0
Polsbroek,,2019,1180.0
Polsbroek,,2020,1180.0
Posterholt,,1988,4245.0
Posterholt,,2000,4245.0
Posterholt,,2005,4245.0
Posterholt,,2019,4245.0
Posterholt,,2020,4245.0
Prinsenbeek,,1988,10272.0
Prinsenbeek,,2000,10272.0
Prinsenbeek,,2005,10272.0
Prinsenbeek,,2019,10272.0
Prinsenbeek,,2020,10272.0
Purmerend,,1988,54472.0
Purmerend,,2000,70284.0
Purmerend,,2005,77068.0
Purmerend,,2019,80117.0
Purmerend,,2020,81249.0
Putte,,1988,3606.0
Putte,,2000,3606.0
Putte,,2005,3606.0
Putte,,2019,3606.0
Putte,,2020,3606.0
Putten,,1988,20666.0
Putten,,2000,22697.0
Putten,,2005,23183.0
Putten,,2019,24198.0
Putten,,2020,24112.0
Raalte,,1988,26624.0
Raalte,,2000,28294.0
Raalte,,2005,37206.0
Raalte,,2019,37511.0
Raalte,,2020,37712.0
Raamsdonk,,1988,13276.0
Raamsdonk,,2000,13276.0
Raamsdonk,,2005,13276.0
Raamsdonk,,2019,13276.0
Raamsdonk,,2020,13276.0
Ravenstein,,1988,7804.0
Ravenstein,,2000,8488.0
Ravenstein,,2005,8488.0
Ravenstein,,2019,8488.0
Ravenstein,,2020,8488.0
Reeuwijk,,1988,9374.0
Reeuwijk,,2000,12899.0
Reeuwijk,,2005,12829.0
Reeuwijk,,2019,12829.0
Reeuwijk,,2020,12829.0
Reiderland,,1988,6979.0
Reiderland,,2000,6979.0
Reiderland,,2005,6970.0
Reiderland,,2019,6970.0
Reiderland,,2020,6970.0
Reimerswaal,,1988,19374.0
Reimerswaal,,2000,20524.0
Reimerswaal,,2005,21019.0
Reimerswaal,,2019,22678.0
Reimerswaal,,2020,22730.0
Renkum,,1988,34024.0
Renkum,,2000,32155.0
Renkum,,2005,31903.0
Renkum,,2019,31302.0
Renkum,,2020,31419.0
Renswoude,,1988,3650.0
Renswoude,,2000,4005.0
Renswoude,,2005,4305.0
Renswoude,,2019,5259.0
Renswoude,,2020,5444.0
Reusel,,1988,7730.0
Reusel,,2000,7730.0
Reusel,,2005,7730.0
Reusel,,2019,7730.0
Reusel,,2020,7730.0
Reusel-De Mierden,,1988,12434.0
Reusel-De Mierden,,2000,12434.0
Reusel-De Mierden,,2005,12301.0
Reusel-De Mierden,,2019,13060.0
Reusel-De Mierden,,2020,13112.0
Rheden,,1988,46486.0
Rheden,,2000,44313.0
Rheden,,2005,44773.0
Rheden,,2019,43640.0
Rheden,,2020,43761.0
Rhenen,,1988,16514.0
Rhenen,,2000,17272.0
Rhenen,,2005,17966.0
Rhenen,,2019,20004.0
Rhenen,,2020,20119.0
Ridderkerk,,1988,46199.0
Ridderkerk,,2000,46839.0
Ridderkerk,,2005,45106.0
Ridderkerk,,2019,46241.0
Ridderkerk,,2020,46189.0
Riethoven,,1988,2261.0
Riethoven,,2000,2261.0
Riethoven,,2005,2261.0
Riethoven,,2019,2261.0
Riethoven,,2020,2261.0
Rijneveld,,1988,649.0
Rijneveld,,2000,649.0
